There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	As there is currently little consensus on the ideal method to select differentially expressed genes this issue tends to lead the microarray researcher to ask the difficult question 'which of these gene lists is correct?' We reasoned that the underlying biological phenomenon under study is most likely being captured within the functional context of the genes within each of the lists despite the lists having different genes. 4
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	As shown in Table 2 the top-scoring theme from the EASE analysis is 'Mitochondrion' from the system of gene classification by chromosome.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Having shown that EASE can rapidly identify themes similar to those in published articles we investigated the robustness of themes within a given study following the analysis of gene lists generated using various gene-selection methods.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	A typical problem in the analysis of microarray data is that different methods of array normalization and statistical selection of genes can lead to strikingly different lists of genes from the same experiment.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	We tested this hypothesis by looking at biological themes identified by EASE.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Eight methods using different combinations of chip-to-chip normalization protocols gene-intensity calculations and statistical significance tests were used to select genes upregulated in peripheral blood mononuclear cells following HIV-1 viral rebound in the plasma of six HIV-infected patients discontinuing antiviral drug therapy for one month.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	The raw data for this analysis comes from a microarray-based study of the in vivo effects of HIV infection and HAART (G.D. Jun Yang B.T.S. D.A.H. Randy Stevens Joseph Adelsberger Julie Metcalf Robin Dewar Igor Sidorov Dimiter Dimitrov et al. unpublished work).	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Gene expression was assayed with the Affymetrix HuGeneFL microarray.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	One of four different normalization protocols was applied: MAS 4 (Microarray Suite 4 Affymetrix Inc.); dChip ; rank-remapping (D.H. unpublished work); and non-parametric local fitting .	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Gene-expression intensity was determined using either MAS 4 average difference method or dChip MBEI.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Significantly upregulated genes were identified using either a paired student T statistic (t   2.2) or significance analysis of microarrays (SAM; d   2.2) .	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Significantly over-represented functional categories (p   0.05) for each of the eight lists were identified using EASE scores corrected for multiplicity using 10000 bootstrap iterations (Tables 3 4).	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	; Rank remap unpublished method of D.A.H; NP nonparametric method of Sidirov et al. ; t-test Student T statistic; SAM statistical analysis of microarrays software .	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Table 3 demonstrates the fact that different gene-selection methods can lead to strikingly different gene lists from the same experiment.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	The percentage of genes overlapping in any two lists was highly variable and ranged from 7% to 60%.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE has capabilities not found in similar software	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Recent reports have introduced software packages designed to help biologists with the interpretation of genome-scale data including MAPPfinder  and GoMiner .	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	MAPPfinder is an accessory program to GenMAPP  and is used to find the MAPP pathways most enriched for the genes in given gene list using a z-score metric.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Since MAPPfinder reports a z-score with no correction for the multiple comparison problem MAPPfinder does not give an accurate probability of over-representation especially for rare categories.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	In the publication introducing MAPPfinder no evidence is given for the ability of MAPPfinder to find biological themes similar to those of human annotators.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	GoMiner is a program for visualizing the genes on a list within the context of the structure of the Gene Ontology.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Such an analysis leaves finding the most significant categories to visual inspections; that is the user must manually scan the entire tree/DAG visualization to find the most over-represented categories and no correction is offered to address the multiple comparison problem.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Hence it is impossible to be certain that there are any significant categories within a list using GoMiner.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	As evidence for the utility of GoMiner the authors show the GoMiner results for a particular Gene Ontology term 'apoptosis regulator' within the data of their own microarray study of cancer cell lines.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	As the authors make no claims as to whether or not this was the highest-scoring or most significant term determined by GoMiner the reader cannot ascertain how 'apoptosis regulator' ranks among an unknown number of categories with high enrichment scores nor can the reader determine whether the highest-ranking term as determined by GoMiner is relevant to the biology of this experiment.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE contains several functions not found in MAPPfinder or GoMiner that are useful to a biologist exploring a list of genes.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	One is the ability to load a list of genes into new online tools when given simple configuration files for each tool.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Another function is the ability to generate annotation tables with any number of descriptive fields including fields listing all classifications of a particular gene within a selected classification system.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	Perhaps the most distinctive characteristic of EASE compared with these other tools is ease-of-use.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE is available as a self-extracting distribution that is ready to be used as soon as it is unzipped.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	After unzipping the user can simply paste a list of identifiers from their gene list into EASE and quickly find the most over-represented category of genes from many different classification systems.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	This paste-and-go functionality is not available within the other two programs both of which require substantial time to create files of genes for gene lists and gene populations in an acceptable format.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	In the case of MAPPfinder the GenMAPP program must create these files after loading a dataset and in the case of GoMiner the files must consist of HUGO symbols.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	'Genes to Themes' with EASE: possible uses of the EASE method	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE rapidly converts a list of genes into an ordered table of robust biological themes that summarize the biological result of the experiment.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	This method has immediate utility for finding themes that most differentiate lists of genes for example upregulated versus downregulated in a single experiment but could potentially be applied to compare the results of different experiments even involving different species and/or technology platforms.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	The EASE method has proven useful for a SAGE analysis of cancer (W.D. Stein unpublished work) a proteomics analysis of samples enriched for integral membrane proteins (J. Blonder unpublished work) and for microarray analyses of cancer (A. Domkowski unpublished work; K. Akagi personal communication) cataracts (M. Kantorow unpublished work) type I diabetes (P. Jailwala unpublished work) and immune function in HIV disease .	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	The EASE method also enables rapid assay for overlap between gene clusters identified in any number of experiments when the user creates gene-classification schema based on these clusters.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE can potentially be used to facilitate the development of data-normalization and gene-selection criteria by observing the highest enrichment attained for EASE themes within a particular experiment in which the biological phenomenon is well characterized and confirmed.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	EASE allows investigators to fully exploit the potential of high-throughput functional genomics technologies to infer biological themes.	0
There is increasing evidence that even if the exact list of differentially expressed genes that are identified using different platforms overlap only partially, the biological themes represented by these genes are the same .	A full-featured version of EASE is freely available to non-profit researchers for use on Windows operating systems  and an online version of the EASE over-representation function called EASEonline is available on the DAVID website .	0
